Time [s],V3-5,V4-6,V5-7,V6-8,V7-9,V8-10,V9-11,V10-12,V11-13,V12-14,V13-15,V14-16,V15-17,V16-18,V17-18
50,-85.5,-305.06,-277.87,50.44,26.12,13.44,90.94,-26.81,185.12,151.37,42.38,86.12,-118.37,-223.75,-106.63
51,-85.56,-305.12,-277.87,50.5,26.12,13.38,91,-26.87,185.12,151.31,42.38,86.12,-118.44,-223.87,-106.69
52,-85.56,-305.19,-277.94,50.5,26.19,13.38,91,-26.81,185.12,151.37,42.44,86.19,-118.5,-223.94,-106.69
53,-85.56,-305.31,-277.94,50.56,26.19,13.31,91,-26.87,185.12,151.37,42.5,86.19,-118.56,-224,-106.81
54,-85.69,-305.37,-277.94,50.63,26.19,13.25,91.06,-26.81,185.12,151.37,42.56,86.19,-118.62,-224.12,-106.81
55,-85.69,-305.44,-277.94,50.63,26.19,13.25,91.06,-26.87,185.12,151.37,42.62,86.19,-118.69,-224.19,-106.87
56,-85.69,-305.5,-277.94,50.69,26.19,13.25,91.06,-26.81,185.12,151.44,42.62,86.19,-118.75,-224.19,-106.94
57,-85.69,-305.5,-277.94,50.75,26.19,13.19,91.06,-26.87,185.12,151.44,42.69,86.19,-118.75,-224.31,-107
58,-85.69,-305.56,-278,50.75,26.19,13.19,91.12,-26.87,185.12,151.5,42.69,86.19,-118.87,-224.37,-107.06
59,-85.69,-305.62,-277.94,50.81,26.19,13.13,91.12,-26.87,185.06,151.5,42.69,86.19,-118.87,-224.37,-107.06
60,-85.81,-305.69,-278,50.88,26.25,13.13,91.12,-26.87,185.06,151.56,42.75,86.12,-118.94,-224.44,-107.12
61,-85.87,-305.75,-278,50.88,26.25,13.13,91.12,-26.94,185.06,151.56,42.75,86.12,-119,-224.56,-107.19
62,-85.94,-305.81,-278,50.94,26.25,13.06,91.12,-26.94,185.06,151.63,42.81,86.06,-119,-224.56,-107.25
63,-86,-305.81,-278,51,26.25,13.06,91.12,-26.87,185.12,151.69,42.81,86.06,-119.06,-224.62,-107.25
64,-86.06,-305.87,-278.06,51,26.25,13,91.12,-26.94,185.06,151.69,42.81,86.06,-119.13,-224.69,-107.31
65,-86.06,-305.87,-278,51,26.25,13,91.12,-26.94,185.06,151.75,42.88,86,-119.13,-224.75,-107.37
66,-86,-305.94,-278.06,51.06,26.31,13,91.12,-26.94,185.12,151.81,42.88,86,-119.19,-224.81,-107.37
67,-86,-306,-278.06,51.06,26.31,12.94,91.12,-26.94,185.06,151.81,42.94,86,-119.25,-224.81,-107.44
68,-86,-306,-278.06,51.13,26.44,12.94,91.06,-27,185.06,151.87,42.94,85.94,-119.25,-224.88,-107.44
69,-86,-306.06,-278.06,51.13,26.37,12.94,91.06,-27,185.06,151.94,42.94,85.94,-119.31,-224.94,-107.5
70,-86,-306.06,-278.06,51.19,26.44,12.94,91.06,-26.94,185.06,152,42.94,85.87,-119.31,-224.94,-107.5
71,-86,-306.13,-278.06,51.19,26.37,12.88,91.06,-27,185,152.06,43,85.87,-119.37,-225,-107.5
72,-86,-306.19,-278.06,51.25,26.44,12.88,91.06,-27,185.06,152.06,42.94,85.81,-119.37,-225.06,-107.56
73,-86,-306.19,-278.06,51.25,26.44,12.88,91.06,-27,185,152.12,42.94,85.81,-119.37,-225.13,-107.63
74,-86,-306.25,-278.06,51.25,26.44,12.88,91.12,-27,185,152.19,43,85.75,-119.37,-225.13,-107.63
75,-86,-306.31,-278.06,51.25,26.44,12.81,91.12,-27,185.06,152.19,43,85.75,-119.44,-225.19,-107.63
76,-86,-306.38,-278.06,51.31,26.44,12.81,91.12,-27,185,152.25,43,85.75,-119.5,-225.25,-107.63
77,-86,-306.5,-278.06,51.31,26.44,12.81,91.12,-27,185,152.31,43,85.69,-119.5,-225.25,-107.69
78,-86.06,-306.5,-278.06,51.31,26.44,12.81,91.12,-27,185.06,152.31,43,85.69,-119.5,-225.31,-107.69
79,-86.06,-306.56,-278.12,51.31,26.44,12.75,91.12,-27.06,185,152.38,43.06,85.69,-119.56,-225.38,-107.69
80,-86.12,-306.63,-278.12,51.31,26.44,12.75,91.12,-27.06,185.06,152.44,43.06,85.69,-119.56,-225.38,-107.75
